p_match;inns;bat;p_bat;team_bat;bowl;p_bowl;team_bowl;ball;outcome;score;out;dismissal;over;date;year;ground;country;winner;toss;bat_hand;bowl_style;bowl_kind;batruns;ballfaced;bowlruns;bat_out;wagonX;wagonY;wagonZone
1178427;2;Chris Lynn;326637;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;4;03/05/2019;2019;Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;25;272;6
1178427;2;Chris Lynn;326637;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;3;four;4;FALSE;;4;03/05/2019;2019;Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;153;357;5
1178427;2;Chris Lynn;326637;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;4;03/05/2019;2019;Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;229;8;1
1216546;1;Shimron Hetmyer;670025;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;6;six;6;FALSE;;19;20/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kings XI Punjab;Delhi Capitals;LHB;LMF;pace bowler;6;1;6;TRUE;130;357;5
1304098;2;Shimron Hetmyer;670025;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;17;07/05/2022;2022;Wankhede Stadium, Mumbai;India;Rajasthan Royals;Punjab Kings;LHB;LMF;pace bowler;4;1;4;TRUE;60;298;5
1304098;2;Shimron Hetmyer;670025;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;3;four;4;FALSE;;17;07/05/2022;2022;Wankhede Stadium, Mumbai;India;Rajasthan Royals;Punjab Kings;LHB;LMF;pace bowler;4;1;4;TRUE;31;276;6
1254090;1;AB de Villiers;44936;Royal Challengers Bangalore;Arshdeep Singh;1125976;Punjab Kings;1;six;6;FALSE;;19;03/10/2021;2021;Sharjah Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;LMF;pace bowler;6;1;6;TRUE;192;362;4
1216523;1;Andre Russell;276298;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;1;four;4;FALSE;;19;10/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;127;16;8
1304054;2;Andre Russell;276298;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;4;four;5;FALSE;;14;01/04/2022;2022;Wankhede Stadium, Mumbai;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;5;TRUE;189;363;4
1304054;2;Andre Russell;276298;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;7;six;6;FALSE;;14;01/04/2022;2022;Wankhede Stadium, Mumbai;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;6;1;6;TRUE;12;244;6
1304084;2;Mitchell Santner;502714;Chennai Super Kings;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;6;25/04/2022;2022;Wankhede Stadium, Mumbai;India;Punjab Kings;Chennai Super Kings;LHB;LMF;pace bowler;4;1;4;TRUE;258;13;1
1216517;1;Quinton de Kock;379143;Mumbai Indians;Arshdeep Singh;1125976;Punjab Kings;4;six;6;FALSE;;3;18/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;-;Mumbai Indians;LHB;LMF;pace bowler;6;1;6;TRUE;31;68;7
1216517;1;Quinton de Kock;379143;Mumbai Indians;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;6;18/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;-;Mumbai Indians;LHB;LMF;pace bowler;4;1;4;TRUE;352;251;3
1216520;1;Eoin Morgan;24598;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;3;four;4;FALSE;;5;26/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Kings XI Punjab;Kings XI Punjab;LHB;LMF;pace bowler;4;1;4;TRUE;245;9;1
1304110;1;Mitchell Marsh;272450;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;3;six;6;FALSE;;11;16/05/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Delhi Capitals;Punjab Kings;RHB;LMF;pace bowler;6;1;6;TRUE;228;361;4
1304110;1;Mitchell Marsh;272450;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;1;four;4;FALSE;;18;16/05/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Delhi Capitals;Punjab Kings;RHB;LMF;pace bowler;4;1;4;TRUE;343;100;2
1304110;1;Mitchell Marsh;272450;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;4;leg bye;4;FALSE;;18;16/05/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Delhi Capitals;Punjab Kings;RHB;LMF;pace bowler;0;1;0;TRUE;0;0;0
1304110;1;Mitchell Marsh;272450;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;18;16/05/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Delhi Capitals;Punjab Kings;RHB;LMF;pace bowler;4;1;4;TRUE;47;298;5
1254090;1;Glenn Maxwell;325026;Royal Challengers Bangalore;Arshdeep Singh;1125976;Punjab Kings;8;four;4;FALSE;;19;03/10/2021;2021;Sharjah Cricket Stadium;United Arab Emirates;Royal Challengers Bangalore;Royal Challengers Bangalore;RHB;LMF;pace bowler;4;1;4;TRUE;345;91;2
1254071;2;Jonny Bairstow;297433;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;2;six;6;FALSE;;19;21/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Sunrisers Hyderabad;Punjab Kings;RHB;LMF;pace bowler;6;1;6;TRUE;338;308;3
1254111;1;Liam Livingstone;403902;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;12;21/09/2021;2021;Dubai International Cricket Stadium;United Arab Emirates;Rajasthan Royals;Punjab Kings;RHB;LMF;pace bowler;4;1;4;TRUE;182;4;1
1254111;1;Liam Livingstone;403902;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;4;six;6;FALSE;;12;21/09/2021;2021;Dubai International Cricket Stadium;United Arab Emirates;Rajasthan Royals;Punjab Kings;RHB;LMF;pace bowler;6;1;6;TRUE;356;256;3
1178407;2;Jos Buttler;308967;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;1;six;6;FALSE;;3;16/04/2019;2019;Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh;India;Kings XI Punjab;Rajasthan Royals;RHB;LMF;pace bowler;6;1;6;TRUE;340;276;3
1178407;2;Jos Buttler;308967;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;3;16/04/2019;2019;Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh;India;Kings XI Punjab;Rajasthan Royals;RHB;LMF;pace bowler;4;1;4;TRUE;7;140;7
1216531;1;Virat Kohli;253802;Royal Challengers Bangalore;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;5;15/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Kings XI Punjab;Royal Challengers Bangalore;RHB;LMF;pace bowler;4;1;4;TRUE;28;286;6
1216531;1;Virat Kohli;253802;Royal Challengers Bangalore;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;5;15/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Kings XI Punjab;Royal Challengers Bangalore;RHB;LMF;pace bowler;4;1;4;TRUE;332;84;2
1304106;2;Virat Kohli;253802;Royal Challengers Bangalore;Arshdeep Singh;1125976;Punjab Kings;3;four;4;FALSE;;2;13/05/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Royal Challengers Bangalore;RHB;LMF;pace bowler;4;1;4;TRUE;43;307;5
1304106;2;Virat Kohli;253802;Royal Challengers Bangalore;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;2;13/05/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Royal Challengers Bangalore;RHB;LMF;pace bowler;4;1;4;TRUE;355;224;3
1304062;2;Hardik Pandya;625371;Gujarat Titans;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;16;08/04/2022;2022;Brabourne Stadium, Mumbai;India;Gujarat Titans;Gujarat Titans;RHB;LMF;pace bowler;4;1;4;TRUE;94;23;8
1216537;2;Ben Stokes;311158;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;1;30/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Rajasthan Royals;Rajasthan Royals;LHB;LMF;pace bowler;4;1;4;TRUE;86;333;5
1216537;2;Ben Stokes;311158;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;3;30/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Rajasthan Royals;Rajasthan Royals;LHB;LMF;pace bowler;4;1;4;TRUE;35;76;7
1216537;2;Ben Stokes;311158;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;3;30/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Rajasthan Royals;Rajasthan Royals;LHB;LMF;pace bowler;4;1;4;TRUE;115;10;8
1254065;2;Moeen Ali;8917;Chennai Super Kings;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;7;16/04/2021;2021;Wankhede Stadium, Mumbai;India;Chennai Super Kings;Chennai Super Kings;LHB;LMF;pace bowler;4;1;4;TRUE;21;247;6
1304054;2;Ajinkya Rahane;277916;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;1;01/04/2022;2022;Wankhede Stadium, Mumbai;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;347;257;3
1304054;2;Ajinkya Rahane;277916;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;1;01/04/2022;2022;Wankhede Stadium, Mumbai;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;356;199;3
1178423;1;David Warner;219889;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;1;29/04/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Kings XI Punjab;LHB;LMF;pace bowler;4;1;4;TRUE;156;4;8
1178423;1;David Warner;219889;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;1;29/04/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Kings XI Punjab;LHB;LMF;pace bowler;4;1;4;TRUE;150;4;8
1178423;1;David Warner;219889;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;15;29/04/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Kings XI Punjab;LHB;LMF;pace bowler;4;1;4;TRUE;138;12;8
1216498;2;David Warner;219889;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;5;six;6;FALSE;;2;24/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kings XI Punjab;Sunrisers Hyderabad;LHB;LMF;pace bowler;6;1;6;TRUE;18;90;7
1254071;2;David Warner;219889;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;1;four;4;FALSE;;6;21/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Sunrisers Hyderabad;Punjab Kings;LHB;LMF;pace bowler;4;1;4;TRUE;19;112;7
1304078;2;David Warner;219889;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;3;four;4;FALSE;;5;20/04/2022;2022;Brabourne Stadium, Mumbai;India;Delhi Capitals;Delhi Capitals;LHB;LMF;pace bowler;4;1;4;TRUE;28;271;6
1216546;1;Shikhar Dhawan;28235;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;3;20/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kings XI Punjab;Delhi Capitals;LHB;LMF;pace bowler;4;1;4;TRUE;333;292;3
1216546;1;Shikhar Dhawan;28235;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;6;20/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kings XI Punjab;Delhi Capitals;LHB;LMF;pace bowler;4;1;4;TRUE;87;28;8
1254068;2;Shikhar Dhawan;28235;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;1;18/04/2021;2021;Wankhede Stadium, Mumbai;India;Delhi Capitals;Delhi Capitals;LHB;LMF;pace bowler;4;1;4;TRUE;113;10;8
1178407;2;Stuart Binny;27223;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;4;six;6;FALSE;;19;16/04/2019;2019;Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh;India;Kings XI Punjab;Rajasthan Royals;RHB;LMF;pace bowler;6;1;6;TRUE;345;257;3
1178407;2;Stuart Binny;27223;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;6;six;6;FALSE;;19;16/04/2019;2019;Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh;India;Kings XI Punjab;Rajasthan Royals;RHB;LMF;pace bowler;6;1;6;TRUE;180;363;4
1254102;1;Nitish Rana;604527;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;1;six;6;FALSE;;18;01/10/2021;2021;Dubai International Cricket Stadium;United Arab Emirates;Punjab Kings;Punjab Kings;LHB;LMF;pace bowler;6;1;6;TRUE;351;279;3
1254102;1;Nitish Rana;604527;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;3;four;4;FALSE;;18;01/10/2021;2021;Dubai International Cricket Stadium;United Arab Emirates;Punjab Kings;Punjab Kings;LHB;LMF;pace bowler;4;1;4;TRUE;137;7;8
1304088;1;Krunal Pandya;471342;Lucknow Super Giants;Arshdeep Singh;1125976;Punjab Kings;1;four;4;FALSE;;14;29/04/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Lucknow Super Giants;Punjab Kings;LHB;LMF;pace bowler;4;1;4;TRUE;186;362;4
1216523;1;Dinesh Karthik;30045;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;16;10/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;343;125;2
1216523;1;Dinesh Karthik;30045;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;16;10/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;24;290;6
1216523;1;Dinesh Karthik;30045;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;16;10/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;351;197;3
1254078;2;Dinesh Karthik;30045;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;17;26/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;124;346;5
1254078;2;Dinesh Karthik;30045;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;17;26/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;328;275;3
1178423;1;Wriddhiman Saha;279810;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;3;four;4;FALSE;;3;29/04/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Kings XI Punjab;RHB;LMF;pace bowler;4;1;4;TRUE;300;315;4
1178423;1;Wriddhiman Saha;279810;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;7;bye;4;FALSE;;3;29/04/2019;2019;Rajiv Gandhi International Stadium, Uppal, Hyderabad;India;Sunrisers Hyderabad;Kings XI Punjab;RHB;LMF;pace bowler;0;1;0;TRUE;0;0;0
1254107;2;Wriddhiman Saha;279810;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;2;25/09/2021;2021;Sharjah Cricket Stadium;United Arab Emirates;Punjab Kings;Sunrisers Hyderabad;RHB;LMF;pace bowler;4;1;4;TRUE;28;262;6
1216537;2;Sanju Samson;425943;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;1;six;6;FALSE;;9;30/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Rajasthan Royals;Rajasthan Royals;RHB;LMF;pace bowler;6;1;6;TRUE;356;247;3
1216537;2;Sanju Samson;425943;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;9;30/10/2020;2020;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Rajasthan Royals;Rajasthan Royals;RHB;LMF;pace bowler;4;1;4;TRUE;124;9;8
1254061;2;Sanju Samson;425943;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;4;12/04/2021;2021;Wankhede Stadium, Mumbai;India;Punjab Kings;Rajasthan Royals;RHB;LMF;pace bowler;4;1;4;TRUE;106;16;8
1254061;2;Sanju Samson;425943;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;1;four;4;FALSE;;6;12/04/2021;2021;Wankhede Stadium, Mumbai;India;Punjab Kings;Rajasthan Royals;RHB;LMF;pace bowler;4;1;4;TRUE;330;295;3
1254061;2;Sanju Samson;425943;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;6;12/04/2021;2021;Wankhede Stadium, Mumbai;India;Punjab Kings;Rajasthan Royals;RHB;LMF;pace bowler;4;1;4;TRUE;44;60;7
1254061;2;Sanju Samson;425943;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;4;six;6;FALSE;;20;12/04/2021;2021;Wankhede Stadium, Mumbai;India;Punjab Kings;Rajasthan Royals;RHB;LMF;pace bowler;6;1;6;TRUE;52;312;5
1304098;2;Sanju Samson;425943;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;6;07/05/2022;2022;Wankhede Stadium, Mumbai;India;Rajasthan Royals;Punjab Kings;RHB;LMF;pace bowler;4;1;4;TRUE;111;13;8
1304098;2;Sanju Samson;425943;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;6;07/05/2022;2022;Wankhede Stadium, Mumbai;India;Rajasthan Royals;Punjab Kings;RHB;LMF;pace bowler;4;1;4;TRUE;11;144;7
1254074;1;Suryakumar Yadav;446507;Mumbai Indians;Arshdeep Singh;1125976;Punjab Kings;3;four;4;FALSE;;11;23/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Punjab Kings;Punjab Kings;RHB;LMF;pace bowler;4;1;4;TRUE;108;11;8
1254074;1;Suryakumar Yadav;446507;Mumbai Indians;Arshdeep Singh;1125976;Punjab Kings;2;six;6;FALSE;;13;23/04/2021;2021;MA Chidambaram Stadium, Chepauk, Chennai;India;Punjab Kings;Punjab Kings;RHB;LMF;pace bowler;6;1;6;TRUE;24;270;6
1304069;2;Suryakumar Yadav;446507;Mumbai Indians;Arshdeep Singh;1125976;Punjab Kings;5;six;6;FALSE;;13;13/04/2022;2022;Maharashtra Cricket Association Stadium, Pune;India;Punjab Kings;Mumbai Indians;RHB;LMF;pace bowler;6;1;6;TRUE;359;132;2
1178407;2;Rahul Tripathi;446763;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;5;16/04/2019;2019;Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh;India;Kings XI Punjab;Rajasthan Royals;RHB;LMF;pace bowler;4;1;4;TRUE;40;48;7
1178407;2;Rahul Tripathi;446763;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;7;four;4;FALSE;;5;16/04/2019;2019;Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh;India;Kings XI Punjab;Rajasthan Royals;RHB;LMF;pace bowler;4;1;4;TRUE;138;6;8
1254078;2;Rahul Tripathi;446763;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;1;four;4;FALSE;;3;26/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;122;19;8
1254078;2;Rahul Tripathi;446763;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;5;26/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;24;102;7
1254078;2;Rahul Tripathi;446763;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;5;26/04/2021;2021;Narendra Modi Stadium, Ahmedabad;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;17;120;7
1216498;2;Vijay Shankar;477021;Sunrisers Hyderabad;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;15;24/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kings XI Punjab;Sunrisers Hyderabad;RHB;LMF;pace bowler;4;1;4;TRUE;67;39;8
1304054;2;Shreyas Iyer;642519;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;3;01/04/2022;2022;Wankhede Stadium, Mumbai;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;40;295;6
1304054;2;Shreyas Iyer;642519;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;3;01/04/2022;2022;Wankhede Stadium, Mumbai;India;Kolkata Knight Riders;Kolkata Knight Riders;RHB;LMF;pace bowler;4;1;4;TRUE;58;44;7
1216517;1;Nathan Coulter-Nile;261354;Mumbai Indians;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;18;18/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;-;Mumbai Indians;RHB;LMF;pace bowler;4;1;4;TRUE;216;4;1
1216517;1;Nathan Coulter-Nile;261354;Mumbai Indians;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;18;18/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;-;Mumbai Indians;RHB;LMF;pace bowler;4;1;4;TRUE;2;183;6
1254099;2;Saurabh Tiwary;35390;Mumbai Indians;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;12;28/09/2021;2021;Zayed Cricket Stadium, Abu Dhabi;United Arab Emirates;Mumbai Indians;Mumbai Indians;LHB;LMF;pace bowler;4;1;4;TRUE;321;282;3
1304110;1;Sarfaraz Khan;642525;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;1;four;4;FALSE;;5;16/05/2022;2022;Dr DY Patil Sports Academy, Mumbai;India;Delhi Capitals;Punjab Kings;RHB;LMF;pace bowler;4;1;4;TRUE;345;242;3
1254061;2;Shivam Dube;714451;Rajasthan Royals;Arshdeep Singh;1125976;Punjab Kings;1;four;4;FALSE;;13;12/04/2021;2021;Wankhede Stadium, Mumbai;India;Punjab Kings;Rajasthan Royals;LHB;LMF;pace bowler;4;1;4;TRUE;160;360;5
1304057;2;Shivam Dube;714451;Chennai Super Kings;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;6;03/04/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Chennai Super Kings;LHB;LMF;pace bowler;4;1;4;TRUE;355;232;3
1304057;2;Shivam Dube;714451;Chennai Super Kings;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;12;03/04/2022;2022;Brabourne Stadium, Mumbai;India;Punjab Kings;Chennai Super Kings;LHB;LMF;pace bowler;4;1;4;TRUE;335;277;3
1216520;1;Shubman Gill;1070173;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;1;four;4;FALSE;;3;26/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Kings XI Punjab;Kings XI Punjab;RHB;LMF;pace bowler;4;1;4;TRUE;275;28;1
1216520;1;Shubman Gill;1070173;Kolkata Knight Riders;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;5;26/10/2020;2020;Sharjah Cricket Stadium;United Arab Emirates;Kings XI Punjab;Kings XI Punjab;RHB;LMF;pace bowler;4;1;4;TRUE;356;140;2
1304062;2;Shubman Gill;1070173;Gujarat Titans;Arshdeep Singh;1125976;Punjab Kings;2;four;4;FALSE;;2;08/04/2022;2022;Brabourne Stadium, Mumbai;India;Gujarat Titans;Gujarat Titans;RHB;LMF;pace bowler;4;1;4;TRUE;275;339;4
1304062;2;Shubman Gill;1070173;Gujarat Titans;Arshdeep Singh;1125976;Punjab Kings;4;four;4;FALSE;;2;08/04/2022;2022;Brabourne Stadium, Mumbai;India;Gujarat Titans;Gujarat Titans;RHB;LMF;pace bowler;4;1;4;TRUE;342;273;3
1304062;2;Shubman Gill;1070173;Gujarat Titans;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;2;08/04/2022;2022;Brabourne Stadium, Mumbai;India;Gujarat Titans;Gujarat Titans;RHB;LMF;pace bowler;4;1;4;TRUE;33;287;6
1304062;2;Shubman Gill;1070173;Gujarat Titans;Arshdeep Singh;1125976;Punjab Kings;5;four;4;FALSE;;12;08/04/2022;2022;Brabourne Stadium, Mumbai;India;Gujarat Titans;Gujarat Titans;RHB;LMF;pace bowler;4;1;4;TRUE;341;277;3
1216546;1;Prithvi Shaw;1070168;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;3;four;4;FALSE;;3;20/10/2020;2020;Dubai International Cricket Stadium;United Arab Emirates;Kings XI Punjab;Delhi Capitals;RHB;LMF;pace bowler;4;1;4;TRUE;207;1;1
1304078;2;Prithvi Shaw;1070168;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;6;four;4;FALSE;;5;20/04/2022;2022;Brabourne Stadium, Mumbai;India;Delhi Capitals;Delhi Capitals;RHB;LMF;pace bowler;4;1;4;TRUE;341;272;3
1304078;2;Prithvi Shaw;1070168;Delhi Capitals;Arshdeep Singh;1125976;Punjab Kings;8;four;4;FALSE;;5;20/04/2022;2022;Brabourne Stadium, Mumbai;India;Delhi Capitals;Delhi Capitals;RHB;LMF;pace bowler;4;1;4;TRUE;41;63;7
